2022-04-11 06:26:57,211 INFO    MainThread:97 [wandb_setup.py:_flush():75] Loading settings from /root/.config/wandb/settings
2022-04-11 06:26:57,212 INFO    MainThread:97 [wandb_setup.py:_flush():75] Loading settings from /content/drive/MyDrive/groom_project2/wandb/settings
2022-04-11 06:26:57,212 INFO    MainThread:97 [wandb_setup.py:_flush():75] Loading settings from environment variables: {}
2022-04-11 06:26:57,212 INFO    MainThread:97 [wandb_setup.py:_flush():75] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2022-04-11 06:26:57,212 INFO    MainThread:97 [wandb_init.py:_log_setup():438] Logging user logs to /content/drive/MyDrive/groom_project2/wandb/run-20220411_062657-24otbc8p/logs/debug.log
2022-04-11 06:26:57,213 INFO    MainThread:97 [wandb_init.py:_log_setup():439] Logging internal logs to /content/drive/MyDrive/groom_project2/wandb/run-20220411_062657-24otbc8p/logs/debug-internal.log
2022-04-11 06:26:57,213 INFO    MainThread:97 [wandb_init.py:_jupyter_setup():388] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7f8d4ad4b750>
2022-04-11 06:26:57,213 INFO    MainThread:97 [wandb_init.py:init():472] calling init triggers
2022-04-11 06:26:57,213 INFO    MainThread:97 [wandb_init.py:init():476] wandb.init called with sweep_config: {}
config: {}
2022-04-11 06:26:57,214 INFO    MainThread:97 [wandb_init.py:init():525] starting backend
2022-04-11 06:26:57,214 INFO    MainThread:97 [backend.py:_multiprocessing_setup():101] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2022-04-11 06:26:57,237 INFO    MainThread:97 [backend.py:ensure_launched():219] starting backend process...
2022-04-11 06:26:57,250 INFO    MainThread:97 [backend.py:ensure_launched():225] started backend process with pid: 386
2022-04-11 06:26:57,252 INFO    MainThread:97 [wandb_init.py:init():534] backend started and connected
2022-04-11 06:26:57,285 INFO    MainThread:97 [wandb_run.py:_label_probe_notebook():1082] probe notebook
2022-04-11 06:26:57,994 INFO    MainThread:97 [wandb_init.py:init():598] updated telemetry
2022-04-11 06:26:57,998 INFO    MainThread:97 [wandb_init.py:init():629] communicating run to backend with 30 second timeout
2022-04-11 06:26:58,362 INFO    MainThread:97 [wandb_run.py:_on_init():1922] communicating current version
2022-04-11 06:26:58,434 INFO    MainThread:97 [wandb_run.py:_on_init():1926] got version response 
2022-04-11 06:26:58,434 INFO    MainThread:97 [wandb_init.py:init():660] starting run threads in backend
2022-04-11 06:27:01,276 INFO    MainThread:97 [wandb_run.py:_console_start():1896] atexit reg
2022-04-11 06:27:01,281 INFO    MainThread:97 [wandb_run.py:_redirect():1769] redirect: SettingsConsole.WRAP
