ff01af8d76104c769b9557a71cbee0dd,참 이상한 일야 나는 하루 종일 너만 봐 이런 내가 미친 건 아닐까 생각해 보다 웃곤해 참 신기한 일야 넌 내 맘에 노크도 없이 불쑥 들어와 쿵쿵 뛰어다니며 날 흔들어 놓곤해,"It’s so strange, all day, I can only see you Have I gone crazy? I think as I laugh to myself It’s so amazing You suddenly entered my heart without even a knock You jump around and shake me up"
aae2e8e791e145d4a20856c7a0c243ba,그런 너에게 헤어 나오지 못하는 날 혹시 가둬둘 너의 맘속에 방을 내어줄래 (내어줄래) 이런 난 어떠니,I can’t escape from you Will you spare me a room In your heart so I can be trapped in? What do you think about me?
a90ee06210bc46dfb48e43403510843d,참 신나는 일야 그저 너라서 난 좋은 걸 어떤 이유도 없어 언제나 내 맘을 뛰게 만들어 그대는 내게 예고편도 없는 영화처럼 어느 날 문득 마주했던 소나기처럼 왔어,"It’s so amazing, I like you because you’re you There’s no other reason You always make my heart race Like a movie without a trailer You came to me like a sudden rain shower"
e31d6bc5bed04fbea16b3e6a97e886a7,그런 너에게 헤어 나오지 못하는 날 혹시 가둬둘 너의 맘속에 방을 내어줄래 너의 맘속에 날 (혹시 가둬둘 너의 맘속에 방을 내어줄래) 내어줄래,I can’t escape from you Will you spare me a room In your heart so I can be trapped in?
f54757edb84146f9a8f9c83c19676824,이런 난 어떠니 이런 난 어떠니 그런 네가 좋아,What do you think about me? What do you think about me? I like you
7776b637015846bfbc095fa37a9f9ca7,라라라 라라라라 라라 라라 라라라라라 라라라,Lalala Lalalala
6359bd06ca39402a927dc723709f5495,용기가 나지 않아서 그래 혹시 너에게 부담일까 봐,I’m not brave enough Just in case I put pressure on you
f2fcbec806fc4c70be8ab933bc3f12c2,매번 마음 졸이며 그대를 사랑하고 있어 나,"I’m always so anxious about you, I’m in love with you"
514719324fb84745a72714aa79ad7984,Fall in you 나 이제야 알게 됐죠,Fall in you I just found out.
63250c06930c4157a1e7bcee0e5f8745,Fall in you 널 기다리고 있어요,Fall in you I’m waiting for you.
08c56be7395c48698a7164f794a7b8df,Fall in you 그댄 내 운명이죠 나의 별이 되어줄 한사람,Fall in you You’re my destiny. A person who will be my star
7148d61935e54573bab880e80858e0ce,내 모든 걸 주고픈 한사람 그대 그대,A person who wants to give me everything. You You
f90d37f9d4e14590bc6651599adc4e5d,그대 생각에 빠져살아요 혹시 내 맘을 알아줄까 봐,I’m thinking about you Just in case you know how I feel
146e8f3d92624837b0946b895b0b01c0,항상 가까운 곳에 있는 날 이젠 알아봐 주세요,The day you’really. Now look into it
3806f7efafed4d5f94fc1026f7d2ac19,Fall in you 나 이제야 알게 됐죠,Fall in you I just found out
5f788def39f34277b0eb217ce6b29893,Fall in you 널 기다리고 있어요,Fall in you I’m waiting for you.
e8d383c0c7914503acc8cc7eab946364,Fall in you 그댄 내 운명이죠 나의 별이 되어줄 한사람,Fall in you You’re my destiny. One person who will be my star
27db0ef4aa014cc082f529f55a822464,제가 너무 늦진 않았나요 상처받을까 봐 내가 겁이 났나 봐요,Aren’t I too late? I don’t want to hurt you. I guess I was scared.
b449a135504245fbba866541fe075e4f,처음이라서 이제야 깨달았죠 그대가 나의 사랑이란 걸,"It was my first time, so I realized it now. That you are my love."
d84aa89f369141b1b9404ff34f94b841,Fall in you 나 이제야 알게 됐죠,Fall in you I just found out.
4ddd9989fe93436ead759f6c8c5afd96,Fall in you 널 기다리고 있어요,Fall in you I’m waiting for you.
87da8cba8d3e4be180222f6068bedcb2,Fall in you 그댄 내 운명이죠 나의 별이 되어줄 한사람,Fall in you You’re my destiny A person who will be my star
8eef9610144140e898cf28b5c8cb9a55,내 모든 걸 주고픈 한사람,A person who wants to give me everything
64ef13fad23044149f90b58d38a32191,그대,You
ce54e07eae60462e8ad7a75d85883679,너를 만난 이후로 달라진 내 하루 너의 향기로 가득한 걸 언제부턴지 나도 알 수 없어 나의 마음을 아무도 모르게 찾아왔어,My day has changed since I met you It’s full of your scent I don’t know since when my heart started to begin It came here without anyone’s knowing
41d88039754148dca8c347e60bc88b3a,처음 널 보는 그 순간부터 난 Falling 나의 마음속 더 깊은 곳 그곳에 I’m Falling 세상에 하나뿐인 사랑 너에게 가고 있어 아주 조금씩 천천히 난 너를 향해 Falling,"From the moment I first saw you I’m falling To the deeper side of my mind I’m Falling You are the only one in the world my love I’m coming to you little by little, slowly"
d2a6676f61204a4d9f6a056669e9093b,I’m Falling 난 너를 향해 I’m Falling,I’m heading to you Falling I’m heading to you I’m Falling
3263b587261f459b85cc3f38a180dd8e,우연처럼 다가와 내 손을 잡은 너 오래 기다린 또 다른 나 내가 웃으면 너도 같이 웃고 내가 힘들 땐 아무 말 없어도 힘이 됐어,"You hold my hand like a coincidence and I was waiting for it When I laugh , you laugh when I’m in a bad mood you gave me the strength without any words"
eac6df0b9a7a459eaed2c9b2e8eeacf6,처음 널 보는 그 순간부터 난 Falling 나의 마음속 더 깊은 곳 그곳에 I’m Falling 세상에 하나뿐인 사랑 너에게 가고 있어 아주 조금씩 천천히 난 너를 향해 Falling,"From the moment I first saw you I’m Falling To the deeper side of my mind I’m Falling You are the only one in the world my love I’m coming to you Little by little, slowly I’m heading to you Falling"
9764dac485964f719eb13d69621af984,같은 곳을 바라보고 먼 길을 함께 걷는 우리 잠시라도 꼭 멀어지지 않기로 약속해,We are looking at the same place and walking the long way together Promise me that you won’t go away for any moment
3e09a17b9de1440a903e8deae6156a8c,처음 널 보는 그 순간부터 난 Falling 나의 마음속 더 깊은 곳 영원히 I’m Falling 세상에 하나뿐인 사랑 너에게 가고 있어 아주 조금씩 천천히 난 너를 향해 Falling,"From the moment I first saw you I’m falling To the deeper side of my mind for forever I’m Falling You are the only one in the world, my love I’m coming to you little by little, slowly"
180d956ed53943b391af57b4e73f8d89,I’m Falling 난 너를 향해 I’m Falling,I’m heading to you Falling I’m heading to you I’m Falling
5b9302eaf4904fd7ab65d8ceb8844b12,우리 사랑은 not piece of cake 못 갈라 어딜 소용없지 수백만의 Dollars 뗄래야 뗄 수가 없다고 떼려면 네 손이나 떼라고 똑바로 봐 yeah Look at me now 착각에 빠져 건드려 날 안보이니 낄끼낄끼 빠빠 여기 골키퍼 You’re so freaky freaky dumb You’re so freaky now,"Our love is no piece of cake, can’t ever be divided Millions of dollars, it ain’t mean a thing Try your best, cuz we can never be parted So better take your hands off her Look at me now Look at me now Bit delusional, dare to touch me? Can’t you see, this ain’t your place This here is the goalie You’re so freaky freaky dumb You’re so freaky now"
e3e1198f4182486e81c2498157401ae6,아무것도 듣지 않을래 난 내가 하고 싶은 대로 해 세상이 우리를 힘들게 한대도 널 지켜줄게 넌 나만 믿고 따라와,"Won’t listen to a thing I do what I want Even if the world’s against us I’ll be by your side Trust me, take my hands"
9a342e78544a4abd954b4fd515ac58fb,누구도 못 껴 우리 사이에 단둘이 있게 내버려 둘래 아무 말 못 해 뭐라든 간에 됐어 됐어 우리 사랑은 반박불가,"Nothing can come between us So leave us alone, only the two of us Whatever they say, can’t hear a thing That’s it, that’s it No diggity for our love"
c74c025422254511a3b6962d8a2046ef,DRA DA DA DA 우리끼리 다 BAAM DA RA RA DA DA RA RA DA DA RA RA DA 우리 사랑은 반박불가 넌 부러워 죽겠지 지금 배 아파 죽겠지 당장 뺏고 싶겠지 됐어 됐어 우리 사랑은 반박불가,"DRA DA DA DA We all go BAAM DA RA RA DA DA RA RA DA DA RA RA DA No diggity for our love You feeling jelly bit? Cuz you can’t have her? Bet you want her now That’s it, that’s it No diggity for our love"
1adba4bf6c394608a832480afbab248e,지구와 달 사이 그리고 아담과 이브 사이 낄 행성은 없다고 넌 우리 낙원의 뱀 동산에 퍼진 bad vibe Hold on 잠시 멈춰 추한 질투 따윈 집어치워 Don’t waste your time,"Between the Earth and the Moon Between Adam and Eve There never was a place for another planet You’re the serpent in our Eden Spreading bad vibes in our garden Hold on, take a moment Look at you, so ugly of jealousy Don’t waste your time"
ffb05cabdd0c4e03bd2c66d9a4b8945b,Bow wow 왜 떠들어대니 왈왈 Watch out 이젠 꺼져줄래 bye bye 또 주위를 왜 어슬렁대 yeah 기회는 없어 There’s no chance to get her Good bye,"Bow wow Why barking again, bow wow Watch out Get the hell out, bye bye What you prowling about, yeah? Ain’t no chance left for you There’s no chance to get her Good bye"
0972c8119ebb40a3babcb8f558d23a3f,아무것도 듣지 않을래 난 내가 하고 싶은 대로 해 세상이 우리를 힘들게 한대도 널 지켜줄게 넌 나만 믿고 따라와,"Won’t listen to a thing I do what I want Even if the world’s against us I’ll be by your side Trust me, take my hands"
5fdee77a6d964df7b6d9a8fca4544b89,누구도 못 껴 우리 사이에 단둘이 있게 내버려 둘래 아무 말 못 해 뭐라든 간에 됐어 됐어 우리 사랑은 반박불가,"Nothing can come between us So leave us alone, only the two of us Whatever they say, can’t hear a thing That’s it, that’s it No diggity for our love"
168a690f62b24f18868d69c0872cb612,야 빠지라고 빠지라고 우리끼리 다 BAAM DA RA RA DA DA RA RA DA DA RA RA DA 우리 사랑은 반박불가 넌 부러워 죽겠지 지금 배 아파 죽겠지 당장 뺏고 싶겠지 됐어 됐어 우리 사랑은 반박불가,"Get out yo, get out We all go BAAM DA RA RA DA DA RA RA DA DA RA RA DA No diggity for our love You feeling jelly bit? Cuz you can’t have her? Bet you want her now That’s it, that’s it No diggity for our love"
d413428ebd3a48fa971edbd9aa4ad02b,가져갈 수 있으면 가져가 봐 절대로 뺏기지 않아 미안하지만 이미 늦었어 빈자린 없어 뺏기지 않아 우린 반박불가,Take it if you can Cuz I’m never letting it go Sorry but you’re too late No place left for you Never letting it go No diggity for our love No diggity for our love
3726befee9d54e34b806999d5c688b1a,OHH RE OH RE OH OHH RE OH RE OH 우리 사랑은 반박불가,OHH RE OH RE OH OHH RE OH RE OH No diggity for our love
f33f69a7073244b79c73566b079af183,DRA DA DA DA 우리끼리 다 BAAM 우리 사랑은 반박불가,DRA DA DA DA We all go BAAM No diggity for our love
ff1bb75e7c5f4d18b2607bfd11b4ddd5,울어야 할지 웃어야 할지 몰라 고개만 끄덕 끄덕거리고 있다,I don’t know whether to cry or laugh I’m just nodding my head
fd2840692a5a49168cebf6a3b98cd5a4,이 모든 게,I think this story is like mine You crying in that screen It’s all like my heart My eyes are red
f0b05b7fcf2a49a583e0123e11f382e8,내 얘기 같아 저 화면 속에서 울고 있는 너 다 내 마음 같아 눈시울이 붉어져,"Even if you turn off the TV and turn it on again You see all these heartbreaking scenes and turn on the radio for a while You hear stories like mine, and dawn comes before you know it I can see you even when I close my eyes"
